0.37341	0.31224	0.32058	0.38364	0.41412	0.35657	0.39082	0.42529	0.40563	0.34763	0.28932	0.32432	0.323	0.38758	0.45905	0.41692	0.50604	0.37298	0.38628	0.4193	0.32574	0.38602	0.3628	0.36991	0.39679	0.42906	0.44109	0.44835	0.44509	0.46073	0.39256	0.36702	0.36016	0.39926	0.34237	0.36403	0.3775	0.38049	0.42346	0.26064	0.18497	0.18991	0.131	0.2076	0.12318	0.13766	0.078648	0.10709	0.10768	0.16135	0.20309	0.12677	0.12377	0.1277	0.13366	0.11684	0.086214	0.080733	0.13339	0.15877	0.1489	0.081601	0.11783	0.16536
0.51563	0.43036	0.32567	0.36917	0.38936	0.40965	0.33255	0.35972	0.37502	0.39046	0.39632	0.42094	0.42916	0.4351	0.45574	0.40792	0.39544	0.33038	0.4446	0.36333	0.38244	0.40445	0.39579	0.39519	0.41185	0.36937	0.36459	0.3525	0.41582	0.35761	0.38091	0.38925	0.34209	0.48076	0.50917	0.46048	0.43876	0.41786	0.42726	0.29265	0.29409	0.27447	0.16026	0.17735	0.19235	0.15871	0.1377	0.16726	0.13976	0.13582	0.18171	0.087764	0.043903	0.10184	0.10476	0.19467	0.18426	0.11382	0.15012	0.11607	0.093369	0.14112	0.1441	0.077352
0.51638	0.37794	0.33216	0.37527	0.37606	0.455	0.44021	0.4408	0.41528	0.41699	0.44765	0.4356	0.46809	0.38154	0.36783	0.38028	0.31399	0.42549	0.38835	0.44629	0.43544	0.31401	0.28488	0.32047	0.35926	0.39667	0.3364	0.42208	0.39145	0.45267	0.46422	0.50166	0.48909	0.43439	0.37255	0.37735	0.38564	0.37386	0.33105	0.42187	0.38379	0.36133	0.33287	0.24741	0.10529	0.098351	0.095414	0.12105	0.13744	0.15596	0.14342	0.13672	0.086344	0.11485	0.17343	0.15718	0.11928	0.16764	0.14354	0.097648	0.14176	0.19078	0.13458	0.065017
0.44121	0.33028	0.27628	0.29603	0.34891	0.27858	0.36651	0.44493	0.36531	0.40366	0.38947	0.40769	0.40848	0.34059	0.33262	0.51376	0.41304	0.44555	0.39208	0.33051	0.34535	0.31176	0.40015	0.34318	0.31201	0.42447	0.452	0.38626	0.40234	0.38049	0.33147	0.41436	0.35619	0.32367	0.40099	0.43189	0.42461	0.47241	0.35716	0.3825	0.35601	0.38845	0.34451	0.33924	0.2473	0.19762	0.22533	0.097721	0.1582	0.0891	0.18891	0.13367	0.1034	0.083238	0.15652	0.1096	0.10644	0.079439	0.079144	0.10761	0.21798	0.1246	0.13558	0.11072
0.40794	0.41892	0.35184	0.46101	0.36678	0.38826	0.39232	0.44845	0.37093	0.4246	0.38266	0.41269	0.36103	0.36241	0.33864	0.36516	0.33631	0.33774	0.34357	0.35147	0.41744	0.4475	0.46419	0.34525	0.36931	0.36592	0.35853	0.38298	0.36586	0.32528	0.40702	0.37972	0.34217	0.45512	0.44415	0.41028	0.38966	0.38395	0.35071	0.31002	0.31109	0.39738	0.43	0.41638	0.46574	0.34296	0.29138	0.17999	0.039736	0.13333	0.10018	0.13332	0.1438	0.20944	0.090581	0.12933	0.1579	0.11064	0.14533	0.069089	0.15321	0.10822	0.13739	0.16119
0.34526	0.30976	0.29421	0.38013	0.3325	0.30774	0.37693	0.45437	0.3774	0.38	0.44949	0.39581	0.36165	0.37148	0.3079	0.36418	0.37246	0.37338	0.41843	0.39377	0.38384	0.40913	0.46579	0.2745	0.33849	0.33392	0.36209	0.38363	0.44073	0.44653	0.35815	0.35343	0.37683	0.33045	0.38476	0.3583	0.47002	0.44628	0.37257	0.4607	0.46219	0.49271	0.44964	0.422	0.36512	0.3037	0.27606	0.31242	0.29046	0.15649	0.15904	0.10531	0.1671	0.17676	0.094442	0.061492	0.1113	0.11679	0.10675	0.11508	0.11194	0.10772	0.10769	0.19393
0.41433	0.41868	0.38245	0.36459	0.37561	0.32154	0.33308	0.40615	0.31888	0.39172	0.28851	0.37478	0.35538	0.39321	0.37885	0.44045	0.33305	0.37517	0.37466	0.35514	0.35747	0.40239	0.45262	0.38991	0.37143	0.31107	0.42151	0.34807	0.32949	0.31353	0.30653	0.35281	0.38314	0.36827	0.41276	0.4293	0.42993	0.42089	0.4077	0.37596	0.36526	0.38053	0.34004	0.35501	0.39163	0.44402	0.42281	0.40999	0.40791	0.28133	0.15673	0.17701	0.19575	0.11693	0.13835	0.092434	0.10163	0.16642	0.15716	0.17542	0.085075	0.21028	0.17535	0.20126
0.48078	0.4063	0.40192	0.36296	0.40782	0.40743	0.45469	0.42954	0.41783	0.48528	0.38611	0.34037	0.30691	0.33378	0.36858	0.36565	0.38236	0.3449	0.41202	0.46795	0.37598	0.40488	0.36349	0.33556	0.38257	0.30297	0.31001	0.36648	0.36945	0.32715	0.42157	0.41721	0.37861	0.36421	0.40505	0.42923	0.39118	0.34263	0.35249	0.40808	0.37283	0.40547	0.41927	0.4697	0.40617	0.40319	0.32865	0.37589	0.31508	0.32102	0.38396	0.30832	0.22841	0.16475	0.1583	0.15277	0.14503	0.10723	0.16687	0.15619	0.19721	0.21747	0.30632	0.34831
0.4482	0.30514	0.31222	0.27572	0.3167	0.35325	0.40982	0.44478	0.3039	0.42808	0.28782	0.32508	0.40258	0.34373	0.44482	0.37616	0.49679	0.41954	0.48432	0.41023	0.40874	0.37093	0.32226	0.3309	0.41447	0.39703	0.41769	0.36666	0.40284	0.38342	0.35021	0.40465	0.36196	0.38083	0.43132	0.42351	0.38761	0.42338	0.42133	0.36696	0.35872	0.33945	0.38951	0.32445	0.34703	0.37233	0.33685	0.39263	0.32455	0.42485	0.35728	0.42391	0.33846	0.29923	0.16639	0.19308	0.19057	0.23368	0.24911	0.37972	0.38357	0.43875	0.52017	0.54711
0.39535	0.36995	0.38438	0.4185	0.39194	0.31539	0.43654	0.44984	0.33607	0.40052	0.37095	0.49651	0.37764	0.35624	0.40883	0.42914	0.34608	0.41167	0.3432	0.39139	0.46985	0.41827	0.36959	0.49407	0.45627	0.43383	0.3931	0.33744	0.336	0.31071	0.34678	0.35258	0.36869	0.43544	0.4095	0.41708	0.39671	0.4071	0.34424	0.29342	0.28332	0.32156	0.41471	0.38558	0.38409	0.36788	0.38532	0.46573	0.3973	0.34785	0.33611	0.24992	0.2566	0.31369	0.31413	0.36021	0.41701	0.40848	0.44092	0.4356	0.46729	0.4607	0.48786	0.48242
0.35674	0.3095	0.36023	0.42709	0.41545	0.42974	0.43403	0.45632	0.44992	0.41896	0.38435	0.41459	0.38988	0.34755	0.35385	0.39172	0.40454	0.42588	0.4231	0.33978	0.37587	0.36707	0.40277	0.3334	0.3447	0.36419	0.40582	0.34871	0.44164	0.37902	0.40466	0.40598	0.32609	0.43517	0.35192	0.32203	0.35219	0.40218	0.35819	0.40988	0.38574	0.46108	0.41604	0.40738	0.41362	0.37073	0.35328	0.36016	0.3653	0.36386	0.30749	0.16178	0.24946	0.36448	0.46136	0.41651	0.45728	0.47174	0.47916	0.58167	0.57651	0.58881	0.61675	0.6182
0.40287	0.32124	0.37858	0.43386	0.35744	0.32557	0.40026	0.40354	0.31636	0.37502	0.36749	0.39118	0.44113	0.43762	0.42004	0.40036	0.41678	0.33069	0.47032	0.31018	0.34609	0.34626	0.38682	0.39266	0.44963	0.41203	0.38639	0.32059	0.39072	0.36918	0.40923	0.3499	0.28531	0.3985	0.42477	0.44812	0.44802	0.40605	0.37652	0.41961	0.40175	0.37742	0.33161	0.32699	0.33145	0.34122	0.38574	0.37058	0.4297	0.45394	0.34882	0.21064	0.14051	0.34724	0.42252	0.52898	0.52112	0.49257	0.63344	0.55912	0.59359	0.51678	0.54004	0.4899
0.42057	0.38879	0.39244	0.39995	0.40825	0.39583	0.4286	0.43763	0.38662	0.45659	0.363	0.33049	0.37023	0.37168	0.38339	0.29384	0.36796	0.36291	0.36597	0.44214	0.45178	0.40684	0.41855	0.42318	0.37384	0.33482	0.36884	0.31364	0.337	0.37001	0.36576	0.41832	0.38514	0.40152	0.31731	0.36238	0.34895	0.31418	0.36587	0.35557	0.3072	0.39106	0.368	0.46775	0.40421	0.4218	0.41247	0.33599	0.32345	0.29698	0.30671	0.20651	0.1153	0.4285	0.52991	0.57418	0.58568	0.51163	0.49027	0.45007	0.49396	0.49437	0.40158	0.4009
0.36683	0.34686	0.30701	0.30154	0.37577	0.39532	0.42616	0.40454	0.39158	0.46721	0.35977	0.32021	0.35901	0.32764	0.40656	0.3909	0.43435	0.3871	0.40296	0.40799	0.41794	0.36355	0.27719	0.27633	0.31725	0.367	0.51708	0.39431	0.37744	0.35608	0.33161	0.33175	0.33212	0.36949	0.33193	0.32859	0.29895	0.43644	0.42368	0.44181	0.43324	0.36986	0.38249	0.38886	0.34688	0.34853	0.304	0.25191	0.30652	0.34851	0.38481	0.36394	0.27306	0.53773	0.62883	0.48765	0.43636	0.43994	0.41938	0.44203	0.36177	0.30464	0.35171	0.31317
0.28795	0.36668	0.36676	0.43618	0.33719	0.3323	0.38332	0.44301	0.34805	0.38053	0.43868	0.33355	0.35145	0.39516	0.37615	0.34631	0.39557	0.38696	0.27322	0.35923	0.38522	0.38734	0.39944	0.37061	0.3661	0.41032	0.37115	0.36296	0.34974	0.35497	0.3152	0.36315	0.36587	0.28135	0.42322	0.35701	0.38716	0.49569	0.37563	0.39497	0.34892	0.36838	0.3767	0.35991	0.35474	0.39549	0.31115	0.36286	0.35091	0.40745	0.45245	0.34697	0.33592	0.57604	0.7151	0.59003	0.56718	0.50769	0.346	0.25688	0.23042	0.2616	0.181	0.26798
0.32418	0.26941	0.35043	0.48038	0.37482	0.43009	0.4295	0.43732	0.45155	0.40214	0.40036	0.37345	0.35053	0.28136	0.37098	0.3721	0.39625	0.44234	0.44041	0.4223	0.39244	0.3972	0.38773	0.36782	0.30512	0.33834	0.38244	0.38366	0.3786	0.34294	0.33885	0.35923	0.30444	0.3894	0.39291	0.43534	0.40519	0.36118	0.35228	0.36716	0.38785	0.43237	0.42099	0.45452	0.4443	0.30182	0.32074	0.22554	0.3582	0.36061	0.33952	0.22852	0.32182	0.63653	0.80785	0.72653	0.696	0.45095	0.22558	0.1604	0.21503	0.2703	0.22896	0.33404
0.27099	0.29643	0.31657	0.3838	0.34252	0.36776	0.40019	0.37196	0.29076	0.3587	0.31615	0.32919	0.42517	0.41095	0.34984	0.35217	0.3734	0.40043	0.37907	0.33359	0.3311	0.33987	0.32749	0.35458	0.37228	0.42295	0.36704	0.34679	0.40506	0.35793	0.39777	0.37287	0.47945	0.51197	0.49625	0.46494	0.4502	0.38699	0.41428	0.46771	0.36263	0.3362	0.39848	0.33973	0.37104	0.33441	0.28124	0.33784	0.3707	0.41346	0.43167	0.36235	0.48825	0.80441	0.80017	0.7054	0.70563	0.5218	0.30425	0.25241	0.23136	0.24779	0.26026	0.28574
0.35726	0.37169	0.37619	0.33226	0.37848	0.33275	0.37622	0.40224	0.40074	0.42932	0.40187	0.33664	0.36907	0.41508	0.40815	0.3892	0.3711	0.39336	0.37816	0.39639	0.36698	0.3405	0.38202	0.36812	0.418	0.36923	0.39843	0.50817	0.42127	0.43082	0.51544	0.53109	0.44402	0.48677	0.3858	0.46369	0.38815	0.40542	0.35013	0.37324	0.30544	0.35412	0.35079	0.34328	0.36495	0.39692	0.41567	0.39354	0.4016	0.35966	0.36523	0.38812	0.53848	0.93526	0.93242	0.70538	0.68767	0.52412	0.251	0.22174	0.228	0.25435	0.35972	0.31398
0.33194	0.27965	0.33073	0.34348	0.31216	0.33397	0.48569	0.3981	0.3942	0.48018	0.36726	0.28935	0.19708	0.28515	0.29878	0.31398	0.3425	0.3245	0.35431	0.4296	0.42163	0.41534	0.43298	0.45258	0.47987	0.49648	0.53235	0.55077	0.4297	0.38431	0.286	0.42962	0.42594	0.31527	0.3491	0.3218	0.35825	0.33281	0.36735	0.39881	0.38727	0.46344	0.40853	0.36229	0.36627	0.37929	0.31006	0.36192	0.29029	0.29414	0.37043	0.345	0.51858	0.92124	0.92096	0.80127	0.71707	0.52328	0.34816	0.23656	0.20676	0.32095	0.36072	0.35449
0.25326	0.3269	0.29977	0.32468	0.30649	0.38838	0.47069	0.38689	0.32846	0.44052	0.45922	0.33049	0.16676	0.086403	0.15473	0.34644	0.35143	0.41357	0.44909	0.48501	0.54484	0.52082	0.48977	0.50331	0.46789	0.42065	0.6191	0.64427	0.32743	0.27799	0.19182	0.1826	0.27004	0.29215	0.22937	0.3324	0.41955	0.42428	0.40379	0.43663	0.32139	0.26917	0.34268	0.29339	0.33839	0.28995	0.40145	0.30902	0.39193	0.36968	0.42681	0.39625	0.54565	0.94071	0.96734	0.87131	0.79869	0.54294	0.2914	0.3561	0.24403	0.28008	0.31797	0.33506
0.39744	0.31755	0.49329	0.44448	0.32385	0.3887	0.44018	0.49369	0.39721	0.41704	0.4191	0.40227	0.20207	0.02182	0.22946	0.48911	0.48935	0.5307	0.52701	0.47592	0.43138	0.31333	0.33869	0.21893	0.2201	0.2343	0.72127	0.67066	0.48576	0.29064	0.18767	0.19343	0.32369	0.32384	0.28198	0.32654	0.33238	0.35094	0.31729	0.24731	0.31796	0.26984	0.40572	0.43063	0.44481	0.34444	0.40634	0.41451	0.3795	0.33231	0.32436	0.42517	0.55096	0.97412	1	0.87557	0.77114	0.5425	0.36665	0.34195	0.32118	0.31754	0.36862	0.37255
0.31196	0.32825	0.43783	0.38839	0.3954	0.38316	0.4034	0.45768	0.34132	0.33295	0.37178	0.31153	0.28586	0.11387	0.36455	0.56943	0.42113	0.34919	0.19062	0.21795	0.1127	0.11739	0.10306	0.030682	0.022291	0.27486	0.6397	0.69559	0.46587	0.37898	0.30293	0.20877	0.31174	0.34492	0.34195	0.36664	0.32609	0.32192	0.37291	0.47606	0.45361	0.37201	0.39254	0.37626	0.38985	0.35784	0.2777	0.28526	0.33191	0.29976	0.37823	0.3613	0.57628	0.95155	0.98952	1	0.83634	0.61097	0.40307	0.35697	0.34121	0.26279	0.33403	0.38394
0.35602	0.32387	0.40079	0.38832	0.35127	0.33624	0.35183	0.37363	0.35459	0.39781	0.4095	0.38874	0.40968	0.23677	0.3878	0.61676	0.41866	0.30801	0.13271	0.062637	0.058387	0.068439	0.030032	0.06763	0.060398	0.27062	0.71543	0.76606	0.51155	0.39697	0.28021	0.21886	0.33041	0.34929	0.3575	0.38348	0.42371	0.39591	0.40555	0.39342	0.37152	0.32568	0.2928	0.30443	0.33873	0.31357	0.34751	0.32783	0.41518	0.39924	0.45851	0.45512	0.66149	0.9193	0.96915	0.91528	0.90416	0.61489	0.38824	0.43944	0.30554	0.31408	0.40402	0.43133
0.3897	0.32719	0.3122	0.36993	0.35758	0.38348	0.44279	0.39584	0.35486	0.33058	0.33356	0.29674	0.38154	0.31106	0.45251	0.69007	0.46174	0.37865	0.24219	0.07242	0.019433	0.024449	0.070226	0.16507	0.13116	0.36568	0.7812	0.84671	0.59616	0.45591	0.32426	0.25056	0.28194	0.3101	0.39962	0.37445	0.37282	0.33634	0.33241	0.39917	0.39593	0.34379	0.35618	0.43937	0.38263	0.38063	0.39521	0.36285	0.35655	0.32456	0.2941	0.35791	0.63274	0.98752	0.98705	0.93153	0.96779	0.6929	0.4335	0.50751	0.37251	0.40082	0.46868	0.41046
0.30342	0.31798	0.28548	0.2733	0.3162	0.32335	0.43932	0.33325	0.31669	0.34851	0.34022	0.34245	0.34045	0.35279	0.58779	0.65648	0.50609	0.38929	0.26421	0.062014	0.014629	0.08883	0.080965	0.1051	0.18414	0.47764	0.95636	0.91268	0.66642	0.50615	0.31672	0.2817	0.36938	0.32844	0.41741	0.42372	0.36695	0.41232	0.3577	0.42337	0.45453	0.39164	0.32943	0.3527	0.34228	0.31817	0.40634	0.34257	0.36564	0.3293	0.39026	0.36056	0.64623	0.96478	0.96762	1	0.97329	0.75042	0.52882	0.51337	0.41897	0.44317	0.36893	0.3726
0.37107	0.39507	0.419	0.37226	0.27333	0.3651	0.47743	0.42625	0.42216	0.39987	0.3671	0.32082	0.40563	0.52503	0.77308	0.75873	0.54315	0.47048	0.2923	0.1042	0.043348	0.10152	0.17309	0.17397	0.24487	0.54138	0.93901	0.98512	0.74585	0.4419	0.3304	0.36961	0.38672	0.38122	0.42935	0.46826	0.46371	0.345	0.36938	0.31668	0.37236	0.35775	0.30247	0.36113	0.33721	0.47687	0.37996	0.37206	0.31803	0.35993	0.36329	0.41369	0.67814	0.95251	0.95869	0.99911	0.98365	0.84935	0.52032	0.47228	0.42094	0.40035	0.47503	0.38204
0.31639	0.32738	0.44961	0.38997	0.39827	0.39829	0.41686	0.43849	0.37047	0.35311	0.33971	0.34174	0.34448	0.50533	0.82204	0.828	0.58157	0.4375	0.25993	0.11748	0.039218	0.08168	0.20987	0.22519	0.25596	0.58403	0.93419	1	0.77205	0.48687	0.34932	0.28047	0.28628	0.38824	0.35594	0.38577	0.39211	0.42169	0.36721	0.419	0.40923	0.37974	0.41813	0.34616	0.36939	0.43566	0.39566	0.27197	0.33656	0.3082	0.28317	0.36685	0.64754	0.94225	1	0.98085	0.98784	0.906	0.56654	0.55425	0.52709	0.68627	0.43221	0.39502
0.36764	0.37862	0.36011	0.33031	0.24352	0.40431	0.44284	0.37714	0.40488	0.40212	0.40862	0.44038	0.41247	0.51025	0.8645	0.92589	0.70159	0.49861	0.28424	0.13522	0.096001	0.14038	0.20438	0.25737	0.24492	0.55501	0.95815	0.95323	0.81363	0.54343	0.34472	0.26671	0.36872	0.40012	0.41472	0.43667	0.43966	0.42323	0.42393	0.55654	0.4807	0.33908	0.33357	0.32788	0.34209	0.28232	0.30239	0.38452	0.40486	0.36922	0.40717	0.50071	0.64686	0.94367	0.97699	0.99478	1	0.88653	0.68933	0.61757	0.5629	0.6972	0.45424	0.50587
0.39537	0.41444	0.33973	0.35858	0.28979	0.36943	0.45121	0.41651	0.3966	0.47788	0.37904	0.37591	0.33246	0.49551	0.86418	0.92289	0.73905	0.51729	0.28889	0.13931	0.10369	0.19241	0.23737	0.28201	0.25269	0.60188	0.93837	0.95281	0.85147	0.58233	0.34095	0.29928	0.34809	0.3661	0.38621	0.3672	0.41648	0.30241	0.32866	0.32841	0.28424	0.36845	0.37793	0.31736	0.42565	0.41517	0.45347	0.41406	0.40213	0.35258	0.40598	0.47219	0.70421	0.96013	0.96496	1	1	0.8547	0.69838	0.63973	0.43616	0.48418	0.46621	0.41743
0.30785	0.38374	0.31172	0.34118	0.36007	0.42146	0.4984	0.37096	0.37712	0.38676	0.29013	0.3298	0.33981	0.45138	0.93004	0.97351	0.75205	0.57234	0.30107	0.19567	0.10019	0.1864	0.24604	0.23759	0.27456	0.6257	0.97915	0.97928	0.79563	0.73309	0.44909	0.32542	0.39601	0.47321	0.46611	0.459	0.43167	0.41332	0.34308	0.39527	0.34714	0.38914	0.41244	0.3654	0.39314	0.43904	0.40126	0.34078	0.39723	0.39756	0.38542	0.37395	0.74852	0.94117	0.95375	0.96696	0.96111	0.90716	0.72709	0.64712	0.51133	0.49086	0.46935	0.42376
0.36776	0.39051	0.45189	0.2841	0.31079	0.37847	0.42965	0.38839	0.35779	0.38833	0.35577	0.35626	0.4443	0.51887	0.90339	0.92512	0.82935	0.56754	0.31338	0.16901	0.09868	0.21381	0.31101	0.20899	0.2025	0.59713	0.94385	0.97202	0.84141	0.80341	0.53136	0.4254	0.39211	0.43246	0.44828	0.54708	0.53424	0.42276	0.42109	0.39035	0.42137	0.33675	0.3607	0.38756	0.4113	0.31992	0.40182	0.41835	0.49166	0.38901	0.36545	0.43485	0.7248	0.95028	0.98149	1	0.9615	0.98835	0.71451	0.66469	0.55607	0.58326	0.48929	0.45744
0.35791	0.32344	0.49841	0.41013	0.39849	0.39484	0.46358	0.50163	0.40223	0.37783	0.34687	0.41488	0.39277	0.66898	0.92179	0.92167	0.87137	0.67933	0.32744	0.22601	0.11166	0.19747	0.27521	0.28248	0.2759	0.6097	0.90867	0.98643	0.8739	0.79072	0.60056	0.44412	0.43341	0.45754	0.49558	0.51579	0.42188	0.38945	0.32602	0.37529	0.34398	0.41391	0.40618	0.45245	0.38181	0.45275	0.36414	0.38591	0.43055	0.29728	0.37297	0.39029	0.74807	0.91947	0.93035	1	0.93217	0.91318	0.73679	0.6416	0.47967	0.48085	0.47873	0.56192
0.37181	0.32541	0.43886	0.408	0.37336	0.33529	0.40518	0.34388	0.35472	0.33189	0.35373	0.42237	0.39498	0.6341	0.88609	0.96721	0.80993	0.75134	0.35008	0.18058	0.16078	0.28824	0.25289	0.27124	0.37321	0.65689	0.95751	0.94164	0.78189	0.76303	0.52754	0.34337	0.43788	0.42261	0.46345	0.47464	0.33633	0.38683	0.39982	0.45348	0.4009	0.37797	0.40857	0.41376	0.39178	0.32523	0.25673	0.25601	0.31085	0.33093	0.35181	0.40414	0.7514	0.95008	0.9256	0.9874	1	0.88935	0.73038	0.58624	0.53778	0.56267	0.50886	0.47036
0.3977	0.41714	0.37577	0.3294	0.39584	0.39325	0.44915	0.32865	0.33328	0.3439	0.35535	0.37253	0.41115	0.61148	0.94879	0.94192	0.89895	0.74813	0.52847	0.24131	0.20746	0.3516	0.32207	0.35081	0.32547	0.67285	0.99909	0.97792	0.82564	0.69772	0.54211	0.3652	0.42673	0.40608	0.49643	0.46416	0.40635	0.31301	0.36029	0.38348	0.3832	0.34252	0.32891	0.36171	0.37173	0.42414	0.3825	0.39953	0.36481	0.41342	0.38956	0.50101	0.81916	0.94456	0.98375	0.99487	0.95176	0.84095	0.74273	0.63254	0.52149	0.55964	0.51445	0.56032
